Group,Step1,Question1,Tip1,Step2,Question2,Tip2,Step3,Question3,Tip3,image_url
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__270.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg
1,Street Width,Estimate the street width,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street",Sidewalk Width,Estimate the total sidewalk width for each side of the street,"If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk",Pieces of public art,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,"Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included",https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg
