Group,Step1,Question1,Tip1,Step2,Question2,Tip2,Step3,Question3,Tip3,price,image_url
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg
